Contig_ID,Bin_ID,group,2-1-2.norm_fold,2-8-2.norm_fold,2-9-2.norm_fold,2-10-2.norm_fold,2-12-2.norm_fold
k127_1515243,metabat.113,PL_P2,0,0.274269270394435,2.89246926774473,0.0770939056566141,0.118681681463429
k127_1547016,metabat.113,PL_P2,0.0412035761956506,0.308878331951844,2.29766547772067,0.100980272730802,0.17811770942787
k127_1634501,metabat.113,PL_SUB,0,0.744478410841541,0.878324630545508,0.394154506403297,1.02548005441126
k127_1664869,metabat.113,PL_SUB,0.0786564166910356,0.563390698463444,2.65528113613103,0.21741359531054,0.353049446183882
k127_1678977,metabat.113,BO,1.10050292568288,2.75257977582638,4.07020473405679,1.2780785958393,1.83836782340058
k127_1684800,metabat.113,PL_P2,0.0342145599634696,0.262606490746321,2.80098985109755,0.0620049609323233,0.10800391365107
k127_1709649,metabat.113,PL_ALL,0.144686810298037,0.741806229251803,2.98229070316678,0.496285993866435,0.549454302793275
k127_1710061,metabat.113,PL_P2,0.00443764369188404,0.255874317128305,2.28471023026455,0.0912083337237647,0.139673265904191
k127_1803274,metabat.113,PL_P2,0.01238615045204,0.233496951299404,2.21255174081372,0.0611268250434717,0.109644493603362
k127_1830231,metabat.113,PL_P2,0.0154717847635957,0.291828089421195,2.41810510657007,0.0941425926694394,0.160138520940463
k127_1846048,metabat.113,PL_P2,0.0696175797854536,0.389423057030906,2.47021654566026,0.151237488906172,0.189646563085786
k127_1847342,metabat.113,PL_P3,0.00371802579590284,0.467002522539421,0.461796179406155,0.736252688956504,0.182983456794907
k127_1903617,metabat.113,PL_P2,0.0139671291629078,0.304999358676418,2.37571766685493,0.0815970293305419,0.128189206238146
k127_1908516,metabat.113,PL_SUB,0.0910752770474383,0.514343236380839,2.43191354874422,0.197660892298507,0.280533572592975
k127_1918817,metabat.113,PL_SUB,0.110908382392738,0.608559187270623,2.48918046230083,0.200932483933192,0.336834021126414
k127_2044613,metabat.113,PL_P2,0.00177723813704447,0.156486401871286,2.78866996141018,0.0112230050184931,0.0124751267362011
k127_2052509,metabat.113,PL_P2,0.0197458789336658,0.280708366031641,2.65618273906002,0.0815006485622533,0.119605557545777
k127_2117721,metabat.113,PL_P2,0.0823199259796671,0.459425594741422,2.54566074242947,0.154236001697372,0.236002745423762
k127_2147165,metabat.113,PL_P2,0.0165839215119303,0.368355922175039,2.67680463692571,0.15963867920866,0.189915327037015
k127_2197753,metabat.113,PL_P2,0.00680366010745858,0.218360335584632,2.75220042548397,0.0342901355622278,0.0759202169731378
k127_2213236,metabat.113,PL_P2,0,0.200068821605847,2.7774271544165,0.0353289060648937,0.0882161677418531
k127_2243577,metabat.113,PL_P2,0,0.313257261782769,2.89367342199216,0.0411760060077346,0.129370647773755
k127_2250758,metabat.113,PL_P2,0.0040887380453477,0.223980536863693,2.53821797999555,0.0526399629469491,0.0907470282825905
k127_2308244,metabat.113,PL_SUB,0.132115303721275,0.586371460135188,2.89469604544853,0.222195152315079,0.355221954789648
k127_2452866,metabat.113,PL_SUB,0.0481162693176518,0.560011681743517,2.42492461328798,0.188494010336837,0.321576067645199
k127_2469095,metabat.113,PL_P2,0.00061058488143859,0.163140996023794,2.84988819518578,0.0304456138049387,0.0629131615834631
k127_2489135,metabat.113,PL_P2,0.0154935913665042,0.216739786749565,2.86372084146541,0.0445707508463436,0.0675437404931751
k127_2492104,metabat.113,PL_P2,0,0.260373926127799,2.90867996738739,0.0500698091259201,0.108093501634813
k127_2538114,metabat.113,PL_P2,0.0119609216953238,0.262959908311416,2.28318537161955,0.0991543926204458,0.171213835430681
k127_2544099,metabat.113,PL_P2,0.0340728170445642,0.358891227383,2.46887321780633,0.124438280834818,0.182921865056084
k127_2569325,metabat.113,PL_SUB,0.13801398980803,0.688560856091126,0.554086433586779,0.561096706053382,0.223505221691625
k127_2667868,metabat.113,PL_P2,0.0195496195074892,0.297706888918618,2.49691367400047,0.0965199849538912,0.155799102977916
k127_2731332,metabat.113,PL_P2,0.00991110102192283,0.281587599974071,2.26137747258552,0.084172537638698,0.153900957572363
k127_2805148,metabat.113,PL_P2,0.094368074086625,0.472346885718896,2.71627548193097,0.210126138330498,0.296911375870977
k127_2832422,metabat.113,PL_P2,0.0218720227172466,0.402465027176949,2.24493683394084,0.15656520359768,0.153268242437178
k127_2848279,metabat.113,PL_P2,0.062105205083468,0.340280775601568,2.19119161773101,0.165914138121673,0.172529658941905
k127_2877559,metabat.113,PL_ALL,0.125442483231268,1.01613583923052,3.50797361897728,0.754779214416421,0.826544337261132
k127_3023929,metabat.113,PL_P2,0.0299404657933994,0.465511272813535,2.59658012932496,0.249246021281409,0.275135896572465
k127_3044538,metabat.113,PL_P2,0.0167474710337442,0.337789612764684,2.40464762392532,0.101906599003798,0.175318084935904
k127_3083675,metabat.113,PL_P2,0.0413562224160102,0.369597193623175,2.4119028045418,0.109815176490589,0.214675206043964
k127_3111847,metabat.113,PL_SUB,0.086921119193365,0.507697262168943,2.45190008884117,0.122291131496834,0.244911150557198
k127_3328249,metabat.113,PL_P2,0.00745785819471421,0.24244444965472,2.56339630071713,0.0485759072174471,0.110456384706032
k127_3354750,metabat.113,PL_SUB,0.168859429622133,0.617480825804103,2.543095107249,0.261422125008534,0.371750937790216
k127_3413315,metabat.113,PL_SUB,0.052771979038621,0.504007927586982,2.5643402608307,0.168179086176454,0.28344518206462
k127_3477057,metabat.113,PL_P2,0,0.195241654863095,2.7250252660606,0.0733886005646307,0.111817002209128
k127_3505712,metabat.113,PL_SUB,0.0936593594920981,0.575062098052169,3.33781270645346,0.213884988293753,0.387143273247046
k127_3516446,metabat.113,PL_P2,0.00766502092234516,0.312274588552995,2.76989362658705,0.0757070934906839,0.126268663836657
k127_3573954,metabat.113,PL_P2,0.046535290606784,0.465330254060682,2.44146811938094,0.297227580427743,0.307292383487188
k127_3668813,metabat.113,PL_SUB,0.120645030591393,0.695655067214849,2.3525422358615,0.192220733377329,0.394405499179206
k127_3698550,metabat.113,PL_P2,0.030801826608286,0.33660006096022,2.44645416510903,0.151847900438666,0.159836161495331
k127_3733356,metabat.113,PL_P2,0.00288937488537904,0.258287900499681,3.11845694954933,0.0735920710754621,0.0604606905285008
k127_3851566,metabat.113,PL_P2,0.0111104641818915,0.283397787502603,2.2117348522539,0.0704757595674645,0.121302129987909
k127_3867188,metabat.113,PL_P2,0.0101618769553708,0.308111157237371,2.74083659796291,0.0751073909324438,0.108183089618556
k127_3968218,metabat.113,PL_P2,0.0737717376395268,0.436694811347428,2.3994921494589,0.166433523373006,0.244687180597841
k127_4033061,metabat.113,PL_P2,0,0.207085453264061,1.89647637842683,0.0400140823011444,0.0792069761267061
k127_4124449,metabat.113,PL_P2,0.00515726158786524,0.228471525922575,2.40245715237973,0.0668614807566426,0.108043108393957
k127_4179126,metabat.113,PL_P2,0.0308999563213744,0.350547124870528,2.67124374369256,0.122076952011748,0.169651644964164
k127_4269402,metabat.113,PL_P2,0.00903883690558199,0.348435239420575,2.11680635057638,0.152940215812604,0.229306043638979
k127_4310910,metabat.113,PL_P2,0.000861360814886583,0.146935507673126,2.54456550665667,0.0181302934125083,0.0136229727779072
k127_4383632,metabat.113,PL_P2,0.00438312718461274,0.181130812081157,2.79233083236345,0.023784631818772,0.0133262125817588
k127_4406670,metabat.113,PL_P2,0.0157552706014065,0.246142404177292,2.22370378241187,0.0384987624441627,0.0855957192173728
k127_4534662,metabat.113,PL_P2,0.0134437706931032,0.455158724138454,3.20890164068739,0.0981691669890514,0.217889174960741
k127_4537929,metabat.113,PL_P2,0.0256227584175123,0.271467789695516,2.63481656495093,0.0830802222647607,0.156711780562297
k127_4539283,metabat.113,PL_P2,0.0381397484870034,0.358658488986474,2.35303842002377,0.125477051337484,0.205369254232668
k127_4654050,metabat.113,PL_P2,0.00551707053585583,0.412558977633668,3.2685526586334,0.03936618935876,0.131028025472999
k127_4729103,metabat.113,PL_P2,0.0292753644046896,0.315989782956791,2.57712607954849,0.094051566388278,0.142758452094337
k127_4745897,metabat.113,PL_ALL,0,1.6885084468522,1.02111069977579,0.616285404872851,1.53315836053542
k127_4749501,metabat.113,PL_P2,0.0199639449627511,0.314196835309483,3.2804368744222,0.0808848825426318,0.146722720374962
k127_4771746,metabat.113,PL_P2,0.0232349353990292,0.340987610731757,2.33645860777259,0.112476356592779,0.16983082093165
k127_4802680,metabat.113,PL_P2,0.00668372379146171,0.221092856758654,2.45032682198522,0.0465037206992425,0.0955119891679169
k127_4827722,metabat.113,PL_SUB,0.248486240142598,0.761451073906681,3.64651791872286,0.349942506194472,0.436556645530248
k127_4902822,metabat.113,PL_P2,0.00298750459846739,0.343564972974762,2.82602294718628,0.233792971432473,0.132741395662083
k127_5102659,metabat.113,PL_P2,0.00776315063543351,0.25250392034899,2.64258003178241,0.0409243451127588,0.0590832752784534
k127_5115868,metabat.113,PL_P2,0.033854751015479,0.357098279735692,2.26882023501944,0.124930893650515,0.172552055937841
k127_5145584,metabat.113,PL_P2,0.0378562626491926,0.378424012809921,2.53729217296109,0.126596139147057,0.204025434476525
k127_5246027,metabat.113,PL_P2,0.0191025841478645,0.414438124687096,2.32950597847456,0.131468722432758,0.227407898233426
k127_5325544,metabat.113,PL_SUB,0.339168998337683,0.602456269317287,2.82924814424098,0.235313645776581,0.370160751078779
k127_5410819,metabat.113,PL_P2,0.0254810154986069,0.244513235401613,1.96806607139896,0.0531700571725363,0.106217753225195
k127_5421961,metabat.113,PL_P2,0.0366678027906782,0.255219201641788,2.33347545177265,0.0674879557505184,0.10763436321813
k127_5488948,metabat.113,PL_P2,0.0398188569109595,0.407645611484795,2.57710792646938,0.136352014692713,0.254648244540256
k127_5750201,metabat.113,PL_P2,0.0687889288749298,0.391983179392687,2.15889123897306,0.132437884602771,0.226775183098241
k127_5753930,metabat.113,PL_P2,0.0118955018865983,0.394767420210382,2.38313017415701,0.0841189927674265,0.200677083584133
k127_5838471,metabat.113,UN,0.501072121631997,0.910007130414874,1.21212344916732,0.454456740429189,0.649916028062988
k127_5887989,metabat.113,PL_P2,0.0175979285471765,0.316472499631067,2.71957934232847,0.116122762326364,0.122074826347692
k127_5934650,metabat.113,PL_P2,0,0.286656125053961,2.86694603852011,0.0529933590973406,0.0820513946105437
k127_22792,metabat.179,PL_SUB,0.140936074597772,1.82378979481783,0.723382049339827,15.7402966653593,0.389153403632278
k127_26430,metabat.179,PL_SUB,0.129880126923152,1.6135063435867,0.603069492044171,16.9823234993715,0.287868588761927
k127_64248,metabat.179,PL_ALL,0.291172665336028,2.17412142117306,0.896483760679003,17.604530967007,0.537964643878246
k127_67417,metabat.179,PL_SUB,0.163833007651719,1.78375879061544,0.715558072244656,15.835670790068,0.37972986759232
k127_104834,metabat.179,PL_SUB,0.0757234285998395,1.60102466958044,0.499009991575761,16.6936309714244,0.235728382223549
k127_137879,metabat.179,PL_SUB,0.0375509702084733,1.17322563694465,0.329853549429201,17.5485872855026,0.140389969774134
k127_453299,metabat.179,BO,0.589814092168224,2.72043601728402,1.30405064176581,16.4112888652102,0.941418529415487
k127_525937,metabat.179,PL_SUB,0.0616036532165721,1.8382109554618,0.733118150767615,16.7485412369133,0.298327985863912
k127_580656,metabat.179,PL_SUB,0.161074472383791,1.99733505916038,0.639115456124552,19.6782328050686,0.292124017989715
k127_676357,metabat.179,PL_SUB,0.161336151618693,1.66988075518955,0.565268730316767,18.1561555853325,0.295629147853657
k127_713037,metabat.179,PL_SUB,0.0903447558500029,1.65859725292837,0.579071121464552,15.8887658844207,0.282000575826766
k127_796303,metabat.179,PL_ALL,0.215590979655094,2.35820887288415,1.02544928568239,17.500048859695,0.619450514341412
k127_853598,metabat.179,PL_SUB,0.15526301270867,1.59837834781253,0.610427540108926,17.3553652630325,0.315461687754745
k127_854051,metabat.179,PL_SUB,0.0890581662784001,1.44327975637979,0.525434823729366,17.5966919978529,0.19513382709004
k127_859394,metabat.179,PL_SUB,0.10653615850958,1.65714910290554,0.54656500781006,16.6202584343212,0.290158681596355
k127_961481,metabat.179,PL_SUB,0.133783508843777,1.56064024781295,0.605701688514704,18.0648722887889,0.272252283345739
k127_1004749,metabat.179,PL_SUB,0.117188684030392,1.69118062844194,0.638413537065743,16.4355661098446,0.318418091218261
k127_1054772,metabat.179,PL_SUB,0.206366786624789,1.91395437361995,0.735266265128625,16.8283230951077,0.406931019156263
k127_1303888,metabat.179,PL_SUB,0.199497706708605,1.87030299436049,0.713972703335967,15.8069760935536,0.417715172699316
k127_1761644,metabat.179,PL_SUB,0.123578018682589,1.34696053998066,0.422089344372503,17.7320159510172,0.222519753870453
k127_1852719,metabat.179,PL_SUB,0.0603170636449693,1.92459138033523,0.662756816148398,16.8577888377684,0.265757154524378
k127_1968819,metabat.179,PL_SUB,0.203815414084492,2.11112689518014,0.858356243527671,16.8776593394972,0.452912051812315
k127_2103078,metabat.179,PL_SUB,0.126576426582511,1.65624400914127,0.64304257223806,15.9107781810004,0.325103594505076
k127_2196141,metabat.179,PL_SUB,0.144043515512236,1.68843948732731,0.629633497804264,16.8374524956595,0.326923350424854
k127_2237853,metabat.179,PL_SUB,0.15357300098326,1.7528476835806,0.637760026217887,16.8529430269183,0.361078769226841
k127_2270236,metabat.179,PL_SUB,0.197709565270106,1.92238467553854,0.738606431684336,16.6563369685839,0.387098479255174
k127_2425533,metabat.179,BO,0.57977215152885,3.08122363160167,1.5222203975016,20.1614003054735,0.985882165596893
k127_2427501,metabat.179,PL_SUB,0.0987948144770548,1.49749056288902,0.498066031462191,16.7871524435871,0.260505058977449
k127_2610720,metabat.179,PL_ALL,0.385595255929924,2.65876896214536,1.27708726826536,17.9973414971414,0.735786110480574
k127_2612503,metabat.179,PL_SUB,0.1224549786328,1.69647327197775,0.625887912481827,15.9622990561378,0.298641543807012
k127_2985758,metabat.179,PL_SUB,0.170473118237364,1.59139619591677,0.618463303127013,16.9444030215371,0.31818852200992
k127_3363111,metabat.179,PL_SUB,0.12562783935599,1.53565965991921,0.513804751048068,16.8881327163179,0.282655687957886
k127_3450107,metabat.179,PL_SUB,0.0710241056730532,1.51644581229493,0.431226394189756,17.6167713245796,0.224664266231299
k127_3514032,metabat.179,PL_SUB,0.128081082183199,1.75759727085784,0.605132892036014,16.0449187925096,0.342987595759756
k127_3763042,metabat.179,PL_ALL,0.258898893031417,2.26922522594588,0.930557090163076,17.693517188573,0.549297523821725
k127_3785440,metabat.179,PL_SUB,0.114997120438086,1.42546233913467,0.448750166554501,18.2250035808133,0.292807126365755
k127_4037824,metabat.179,PL_ALL,0.266454880939219,1.94764110153187,0.760765290247767,17.8682822939158,0.533765207140297
k127_4052180,metabat.179,PL_SUB,0.0804227515266258,1.73377175500612,0.603214716677028,15.9220547308902,0.266501854639241
k127_4056225,metabat.179,BO,1.47321047929387,5.87010197734542,3.22448908461404,20.1273671852934,2.52836327569056
k127_4735353,metabat.179,PL_SUB,0.0756689120925682,1.30900694146578,0.448804625791822,16.389383658373,0.175558852642213
k127_4868079,metabat.179,PL_SUB,0.12511538418764,1.84340877965087,0.611298887906068,17.1871701133947,0.31863086267965
k127_5231535,metabat.179,PL_SUB,0.0839336145948977,1.57938861864417,0.452695435747116,18.562282724952,0.183996920860999
k127_1594458,metabat.166,PL_P4,0.00220246689376063,0.0795706717898996,0.0412619488104953,0.00880277683702414,2.43688834504006
k127_1685403,metabat.166,PL_P4,0.0170854733788263,0.0829841682722743,0.067347923487434,0.0220926138865946,2.3340021449603
k127_2323725,metabat.166,PL_P4,0.00514635828641098,0.126566588006835,0.119586434131371,0.0256158664162552,2.37580613787434
k127_2441686,metabat.166,PL_P4,0.00629120493910833,0.0776398050927988,0.0432769405913862,0.0134397626891305,2.33125291370919
k127_2484300,metabat.166,PL_P4,0.0175216054369967,0.0632531242112754,0.0490677728265591,0.021883788888636,2.16930023609793
k127_2770012,metabat.166,PL_P4,0.0183175464431577,0.0859321879615978,0.0534003077067929,0.0295139330448157,2.28569182472693
k127_5404245,metabat.166,PL_P4,0.00647656106383076,0.0649167727494025,0.0450014831065631,0.0174770459829968,2.3912208703271
k127_16829,metabat.151,PL_P4,0.10630718917904,0.105266714754442,0.0654418501811859,0.0258996542339938,5.875342352081
k127_29803,metabat.151,PL_P4,0.191712749470263,0.202878922245377,0.139439851648197,0.0819825524036962,4.7378381232482
k127_33969,metabat.151,PL_SUB,0.413071575594661,0.741926908420372,1.30025664823242,0.388403787228745,4.85967218188959
k127_52283,metabat.151,PL_ALL,0.337926021971897,0.988319290875414,0.735338877445053,1.78824877482641,2.05509235457267
k127_64707,metabat.151,PL_P4,0.100397599790831,0.114903808358722,0.0472403628631085,0.0311416971314674,4.95786621132081
k127_67766,metabat.151,PL_P4,0.0350759207783562,0.0682440698256565,0.0125498286893925,0.0118816069351317,4.7151555656143
k127_76910,metabat.151,UN,0.498651588709152,0.0809067625847685,0.0396100186117469,0.0349273195303579,4.99601389464834
k127_91220,metabat.151,PL_P4,0.0930269680077509,0.0519092823658082,0.0930587345294922,0.073624197998225,4.61677676096661
k127_101498,metabat.151,PL_P4,0.101586059649345,0.0559347946316389,0.176895704872565,0.0147569665224079,4.66884417726819
k127_148569,metabat.151,PL_SUB,0.477041245226807,0.512731307486384,0.852051074051129,0.457910384626197,5.20520183668805
k127_150710,metabat.151,PL_SUB,0.0250121735360737,0.440134167651639,0.910552396987025,0.332283407649153,4.086953425111
k127_164825,metabat.151,PL_P4,0.170069696083556,0.103361707879177,0.283569248732401,0.0745291063227123,5.12062518078575
k127_228336,metabat.151,PL_P4,0.0828541877509259,0.0852339727720212,0.0265095465227716,0.0264511664080896,4.79331548218101
k127_239384,metabat.151,PL_P4,0.128266438307921,0.084147860254902,0.0263643218899146,0.0173431838048182,4.53924955953508
k127_251615,metabat.151,PL_P4,0.0182630299358864,0.243134044903684,0.41951765816566,0.170058511158082,5.66601442881669
k127_264586,metabat.151,PL_ALL,0.0712748816065012,0.921411311844626,0.617337812222371,1.60513066956523,1.94838186743688
k127_283750,metabat.151,PL_ALL,0.0134873838989203,0.894258498916646,0.657099106493344,1.70242705515256,1.70328034241423
k127_291365,metabat.151,PL_P4,0.312652169200921,0.173467684877038,0.15280656889741,0.101879826568162,6.37233729114381
k127_351466,metabat.151,PL_P4,0.0567298774665176,0.0997413328221134,0.0874917902699738,0.0426966803518433,4.68878870214896
k127_353037,metabat.151,UN,0.651810264237149,0.281803098489373,0.240177338640003,0.0901106638627003,4.66283618310843
k127_390741,metabat.151,PL_P4,0.190546096214657,0.142487618317305,0.0556512895160764,0.0384987624441627,6.06525767911802
k127_392595,metabat.151,PL_P4,0.0951094985855147,0.116955354224392,0.0591064255727992,0.0242076363018164,4.92382837674748
k127_408870,metabat.151,PL_P4,0.0427191350977928,0.0873372382813631,0.0284700790663412,0.0119190883450217,4.7475976142272
k127_409989,metabat.151,PL_P4,0.0692250609331002,0.0833720655998168,0.0340067681940143,0.0200900357010429,4.54801238419493
k127_412988,metabat.151,PL_P4,0.0142397116992643,0.0697611793733786,0.152104649838601,0.00502786341238787,3.61290420838434
k127_413621,metabat.151,PL_P4,0.220006816744069,0.0997585727033375,0.102649611324423,0.0478102155582655,4.45348586284819
k127_429465,metabat.151,PL_P4,0.154805074047591,0.138729324210448,0.0640924713008896,0.0374760554028783,4.76376264604381
k127_449769,metabat.151,PL_P4,0.165762892009123,0.127790619573747,0.0308541834557436,0.0183712453332298,4.7276642878444
k127_507899,metabat.151,PL_ALL,0.257470560540908,0.888146961022697,0.657183820862511,1.71990410113555,1.92282689507422
k127_510725,metabat.151,PL_P4,0.125082674283277,0.103801324850392,0.060951988615357,0.0492130911855772,4.62913430347414
k127_513965,metabat.151,PL_P4,0.203063086284148,0.0390224711507828,0.051094866660188,0.0140234017859892,4.17270032405094
k127_540677,metabat.151,PL_P4,0.20649762624224,0.165494239810885,0.124826622966961,0.0712200332781375,4.94029576800923
k127_565605,metabat.151,PL_P4,0.14280053914645,0.133936637230144,0.0752626659781405,0.0494861700290615,4.40398290258124
k127_570637,metabat.151,PL_P4,0.0567516840694261,0.0889060674727575,0.220269461885856,0.0354788317044537,3.75656973881407
k127_573181,metabat.151,PL_SUB,0.198440086467542,0.16341683412338,0.293819687401557,0.58072625586149,3.96507457247774
k127_574825,metabat.151,PL_P4,0.364486464314476,0.157779392963094,0.173827834503461,0.183032433467151,5.71258898186504
k127_591240,metabat.151,PL_P4,0.0586488585224675,0.0776225652115747,0.0365360972162737,0.0263494311526738,4.71733927271803
k127_600618,metabat.151,PL_ALL,0.01297492873057,0.760201182517933,0.524115699980915,1.8240488757585,2.03249378567352
k127_635242,metabat.151,PL_P4,0.0958618263858587,0.0626755881902676,0.0461753822221571,0.0286465061302185,4.78325923100586
k127_671329,metabat.151,PL_SUB,0.346757696149848,0.515420728957346,1.19370412489996,0.0718411537848861,4.1820174743602
k127_673617,metabat.151,PL_ALL,0.104671693960901,0.896068686445178,0.765618213395738,1.99159077796682,2.28827867775751
k127_702906,metabat.151,UN,1.0685780590248,0.671950230531692,0.872800043470573,0.419293823465237,5.47221322298483
k127_704135,metabat.151,PL_P4,0.117799268911831,0.0819842551612756,0.0510525094756047,0.0194046613487685,4.81545491266347
k127_728601,metabat.151,PL_P4,0.118322627381635,0.14862501603309,0.229352052465787,0.0683071922809714,4.74963574085735
k127_736306,metabat.151,BO,0.49439930114199,1.15278775775346,0.77312148609335,2.10049033715867,2.58679143883789
k127_754511,metabat.151,BO,0.562163319680219,0.560132360912086,0.880133887429852,0.574225908489138,4.17080777789437
k127_780050,metabat.151,PL_P4,0.102676389794772,0.0926298818171662,0.0335650432690743,0.0216696094035503,4.69250660347429
k127_804365,metabat.151,PL_SUB,0.078045831809597,0.471622810707483,1.01703835902942,0.409864571634337,6.2466117544586
k127_806165,metabat.151,PL_P4,0.336661239003203,0.150349004155501,0.160467168280617,0.0602379801803659,4.02229889709353
k127_853295,metabat.151,PL_SUB,0.178563367916425,0.287733617630468,0.659229067775247,0.10863183483549,7.58528580078611
k127_877440,metabat.151,PL_ALL,0.089472491733662,0.85631352034237,0.584680422908653,1.62356081425686,2.00937448661886
k127_911052,metabat.151,PL_P4,0.226592410822443,0.0767174714473087,0.0681829651263618,0.0247591484759122,4.64732626342294
k127_912923,metabat.151,PL_ALL,0.0344108193896463,0.804723175779208,0.490701932371067,1.67741624578167,1.72831458462139
k127_914472,metabat.151,PL_P4,0.0210978883139941,0.0892077653941795,0.0192846210381359,0.0107411011770501,5.22687652950485
k127_944438,metabat.151,PL_P4,0.101084507782449,0.0982328432150034,0.0811684677143252,0.0432856739358292,4.61141827968898
k127_967478,metabat.151,PL_P4,0.040636604520029,0.262399612171632,0.457161093207469,0.108208830352446,3.36275216077818
k127_1027316,metabat.151,PL_P4,0.0738262541467981,0.0707955722468255,0.0184737835046843,0.0139537934533363,4.41319366715981
k127_1029036,metabat.151,PL_P4,0.102491033670049,0.100836065279845,0.0465323927779306,0.0257497285944337,4.52466911518092
k127_1084877,metabat.151,PL_ALL,0.0922637369059527,0.919325286216508,0.613217063265054,1.88053336046273,1.90138737071474
k127_1094605,metabat.151,PL_SUB,0.308781497184659,0.821980296884547,1.58549598024267,0.394507902553689,6.56854057478978
k127_1105457,metabat.151,PL_SUB,0.476256207522101,1.15117582885901,3.21343991046417,0.275857822303313,0.53881013047482
k127_1128039,metabat.151,PL_P4,0.068505443037119,0.0386862934669125,0.0311748878533028,0.0367639086149682,4.16272806161055
k127_1161599,metabat.151,PL_SUB,0,0.0100163709912104,6.61460081197513,0,1.03295505180481
k127_1206217,metabat.151,PL_P4,0.076541176208909,0.0677872129732175,0.166899409310908,0.0694262800905444,3.38327340830429
k127_1243823,metabat.151,PL_P4,0.0624977239358214,0.0916127288249435,0.0702947733291573,0.0147034216511364,4.78743067149889
k127_1266047,metabat.151,BO,0.563449909251822,1.03628926038151,0.651084386282517,1.93302875225725,2.81168527427753
k127_1287725,metabat.151,UN,0.830504471771025,0.287630178343123,0.117680360825123,0.0983244471157386,4.11701579290573
k127_1293604,metabat.151,PL_P4,0.0893198455133024,0.107326880560724,0.0800248237305764,0.0398373842259487,4.81212895876702
k127_1294266,metabat.151,PL_P4,0.0278688385170899,0.0769329699626101,0.0138326462796293,0.0185532978955527,4.45826762148047
k127_1308421,metabat.151,PL_P4,0,0.0357813734806493,0.191914352320526,0.0127061979527118,3.13615615364742
k127_1334102,metabat.151,PL_P4,0.16094363276634,0.150357624096113,0.17161920987876,0.0585513167353156,4.82617187521872
k127_1357258,metabat.151,PL_P4,0.0571005897159625,0.0954141226348607,0.361542774523872,0.0401907803763401,4.14988338444141
k127_1382151,metabat.151,PL_P4,0.0823744424869384,0.108016475809688,0.046012004510193,0.0220979683737218,4.571686008899
k127_1462658,metabat.151,PL_ALL,0.243089105922739,0.979070094598676,0.699770944447826,1.77391481278705,1.98590243487821
