Contig_ID	Bin_ID	2-1-2.norm_fold	2-8-2.norm_fold	2-9-2.norm_fold	2-10-2.norm_fold	2-12-2.norm_fold
k127_105473	metabat.113	0.38472299181358327	0.8239025436410353	2.9088070389411382	0.36735529833194336	0.5720976656842971
k127_137477	metabat.113	0.0053753276169504465	1.6806815407764566	1.5028813172261466	0.45867607628537815	2.528861608850128
k127_201593	metabat.113	0.00624759173329129	0.21964470673582845	3.1882313346107454	0.03214834071137039	0.040314592684312436
k127_204768	metabat.113	0.10822617023499015	0.5767171266496842	2.5660405992404023	0.21893426965464896	0.330159716337567
k127_240316	metabat.113	0.411119884634348	1.0124206448267254	0.9970397168797374	1.0133527522733146	0.8509850590759962
k127_247995	metabat.113	0.014948426293791204	0.2863975268355991	2.1757251943317373	0.08826336580383569	0.14939356214029723
k127_263171	metabat.113	0.11735223355220621	0.32124794673014617	2.1876578183314876	0.19649361410479	0.2372009847063233
k127_301814	metabat.113	0.016943730459920883	0.2922504665111859	2.5376915407014424	0.08864353438986289	0.1401771983127447
k127_333437	metabat.113	0.5378598607386725	1.5774060323033996	3.3252749798168013	0.6087248690493242	0.9940850653583537
k127_381766	metabat.113	0.020225624197653305	0.29689661450108473	2.4521058237377167	0.08916827412832297	0.14625238346031125
k127_617089	metabat.113	0.03001678890357927	0.3078180792565612	2.6802597729824336	0.09309311319251924	0.12427533119837703
k127_632951	metabat.113	0.035108630682718946	0.3512367201194931	2.444070060719629	0.10839088291476863	0.2032919328596294
k127_711968	metabat.113	0.19405695928292913	2.135159289606558	0.6002134075979834	1.6874933905549525	0.26624988843496394
k127_787647	metabat.113	0.12768856333084522	0.862752615979577	2.707283656746574	0.3017842489729424	0.5039268093049215
k127_799128	metabat.113	0.09619982873094075	0.5152914298481649	2.6933420919923017	0.18328409436212664	0.3363356879668444
k127_891037	metabat.113	0.06100397163658773	0.528867836312155	2.4641534172384785	0.16707606182826285	0.3232390445934268
k127_910970	metabat.113	0.011917308489506772	0.24726299645685962	2.1351288584218366	0.07036866982492167	0.11154823825789895
k127_930827	metabat.113	0.05883421464718988	0.7060938152960501	2.8428629535713217	0.2759167216617115	0.37841964333007944
k127_1038317	metabat.113	0.03101989263737124	0.21761902069199504	2.6438204921880644	0.050326824508023026	0.0815362637040219
k127_1054286	metabat.113	0.0	0.24962486018456329	2.1466500126284918	0.07372593325364071	0.1085750370474309
k127_1098646	metabat.113	0.0054516507271302715	0.24158245559351393	2.529111185310141	0.050037682203157276	0.08841214145629074
k127_1242408	metabat.113	0.012833185811664658	0.3266957491969663	2.8331268521435335	0.11262092774521208	0.13144796914679427
k127_1305118	metabat.113	0.05197603803246	0.4662698275873959	2.4152550731502527	0.1672152784935686	0.171409809145119
k127_1515243	metabat.113	0.0	0.27426927039443466	2.8924692677447252	0.07709390565661406	0.11868168146342868
k127_1547016	metabat.113	0.04120357619565059	0.30887833195184417	2.297665477720665	0.10098027273080182	0.17811770942786984
k127_1634501	metabat.113	0.0	0.7444784108415406	0.8783246305455085	0.3941545064032973	1.0254800544112619
k127_1664869	metabat.113	0.07865641669103555	0.5633906984634438	2.6552811361310296	0.21741359531054016	0.35304944618388223
k127_1678977	metabat.113	1.100502925682879	2.7525797758263764	4.070204734056786	1.2780785958392957	1.838367823400583
k127_1684800	metabat.113	0.03421455996346958	0.26260649074632136	2.800989851097553	0.06200496093232329	0.1080039136510698
k127_1709649	metabat.113	0.1446868102980374	0.741806229251803	2.9822907031667802	0.49628599386643496	0.549454302793275
k127_1710061	metabat.113	0.00443764369188404	0.2558743171283047	2.284710230264547	0.09120833372376469	0.1396732659041908
k127_1803274	metabat.113	0.012386150452039977	0.23349695129940434	2.212551740813725	0.06112682504347174	0.10964449360336197
k127_1830231	metabat.113	0.01547178476359571	0.2918280894211951	2.418105106570071	0.0941425926694394	0.1601385209404633
k127_1846048	metabat.113	0.06961757978545356	0.38942305703090624	2.470216545660258	0.151237488906172	0.18964656308578642
k127_1847342	metabat.113	0.0037180257959028447	0.4670025225394207	0.4617961794061547	0.7362526889565042	0.182983456794907
k127_1903617	metabat.113	0.013967129162907753	0.3049993586764185	2.3757176668549342	0.08159702933054186	0.1281892062381457
k127_1908516	metabat.113	0.09107527704743831	0.5143432363808386	2.4319135487442245	0.1976608922985073	0.28053357259297523
k127_1918817	metabat.113	0.11090838239273824	0.6085591872706233	2.4891804623008347	0.20093248393319207	0.33683402112641436
k127_2044613	metabat.113	0.0017772381370444682	0.15648640187128565	2.7886699614101844	0.01122300501849306	0.012475126736201126
k127_2052509	metabat.113	0.019745878933665844	0.2807083660316414	2.6561827390600166	0.08150064856225328	0.1196055575457775
k127_2117721	metabat.113	0.0823199259796671	0.4594255947414224	2.5456607424294697	0.15423600169737242	0.2360027454237618
k127_2147165	metabat.113	0.016583921511930284	0.36835592217503854	2.6768046369257106	0.15963867920866034	0.18991532703701516
k127_2197753	metabat.113	0.006803660107458578	0.21836033558463194	2.7522004254839696	0.03429013556222784	0.07592021697313783
k127_2213236	metabat.113	0.0	0.2000688216058467	2.777427154416505	0.03532890606489371	0.08821616774185312
k127_2243577	metabat.113	0.0	0.31325726178276925	2.8936734219921645	0.04117600600773456	0.1293706477737554
k127_2250758	metabat.113	0.004088738045347703	0.2239805368636932	2.5382179799955487	0.05263996294694908	0.09074702828259051
k127_2308244	metabat.113	0.132115303721275	0.5863714601351883	2.8946960454485327	0.22219515231507947	0.35522195478964796
k127_2452866	metabat.113	0.048116269317651776	0.5600116817435175	2.424924613287981	0.1884940103368374	0.32157606764519886
k127_2469095	metabat.113	0.0006105848814385904	0.16314099602379378	2.849888195185779	0.030445613804938713	0.06291316158346313
k127_2489135	metabat.113	0.01549359136650423	0.21673978674956523	2.8637208414654083	0.044570750846343626	0.06754374049317513
k127_2492104	metabat.113	0.0	0.2603739261277985	2.908679967387388	0.05006980912592014	0.10809350163481272
k127_2538114	metabat.113	0.011960921695323815	0.2629599083114157	2.2831853716195485	0.09915439262044584	0.17121383543068133
k127_2544099	metabat.113	0.03407281704456419	0.35889122738299983	2.468873217806331	0.12443828083481809	0.18292186505608377
k127_2569325	metabat.113	0.13801398980802995	0.6885608560911259	0.5540864335867786	0.5610967060533816	0.22350522169162493
k127_2667868	metabat.113	0.019549619507489152	0.2977068889186181	2.4969136740004703	0.09651998495389118	0.15579910297791577
k127_2731332	metabat.113	0.009911101021922832	0.28158759997407123	2.2613774725855222	0.08417253763869796	0.15390095757236275
k127_2805148	metabat.113	0.094368074086625	0.47234688571889616	2.7162754819309693	0.2101261383304977	0.29691137587097716
k127_2832422	metabat.113	0.02187202271724665	0.4024650271769487	2.244936833940836	0.1565652035976799	0.15326824243717838
k127_2848279	metabat.113	0.06210520508346805	0.3402807756015684	2.191191617731008	0.1659141381216727	0.17252965894190544
k127_2877559	metabat.113	0.12544248323126755	1.016135839230522	3.507973618977277	0.7547792144164212	0.8265443372611317
k127_3023929	metabat.113	0.02994046579339945	0.4655112728135348	2.596580129324956	0.24924602128140907	0.2751358965724645
k127_3044538	metabat.113	0.01674747103374419	0.3377896127646839	2.4046476239253223	0.10190659900379767	0.1753180849359037
k127_3083675	metabat.113	0.04135622241601024	0.36959719362317484	2.4119028045418034	0.10981517649058882	0.21467520604396373
k127_3111847	metabat.113	0.08692111919336504	0.5076972621689425	2.4519000888411693	0.1222911314968335	0.24491115055719803
k127_3328249	metabat.113	0.007457858194714211	0.24244444965471967	2.563396300717131	0.04857590721744706	0.11045638470603214
k127_3354750	metabat.113	0.16885942962213302	0.6174808258041026	2.5430951072489965	0.26142212500853373	0.37175093779021606
k127_3413315	metabat.113	0.05277197903862102	0.5040079275869821	2.5643402608307015	0.16817908617645444	0.28344518206462
k127_3477057	metabat.113	0.0	0.19524165486309467	2.725025266060604	0.07338860056463067	0.1118170022091277
k127_3505712	metabat.113	0.09365935949209805	0.5750620980521692	3.3378127064534557	0.21388498829375252	0.3871432732470459
k127_3516446	metabat.113	0.007665020922345161	0.3122745885529947	2.7698936265870477	0.07570709349068386	0.1262686638366569
k127_3573954	metabat.113	0.046535290606784	0.4653302540606816	2.441468119380941	0.2972275804277432	0.3072923834871876
k127_3668813	metabat.113	0.12064503059139291	0.6956550672148488	2.3525422358615042	0.19222073337732937	0.3944054991792061
k127_3698550	metabat.113	0.03080182660828603	0.33660006096022	2.4464541651090315	0.15184790043866636	0.15983616149533095
k127_3733356	metabat.113	0.0028893748853790436	0.2582879004996807	3.1184569495493255	0.07359207107546213	0.060460690528500796
k127_3851566	metabat.113	0.011110464181891494	0.28339778750260325	2.211734852253904	0.07047575956746453	0.12130212998790897
k127_3867188	metabat.113	0.010161876955370826	0.3081111572373711	2.7408365979629097	0.07510739093244378	0.10818308961855563
k127_3968218	metabat.113	0.07377173763952682	0.4366948113474277	2.399492149458899	0.16643352337300563	0.24468718059784078
k127_4033061	metabat.113	0.0	0.2070854532640612	1.8964763784268324	0.04001408230114439	0.07920697612670607
k127_4124449	metabat.113	0.005157261587865236	0.228471525922575	2.4024571523797293	0.06686148075664257	0.10804310839395732
k127_4179126	metabat.113	0.030899956321374374	0.35054712487052847	2.6712437436925613	0.12207695201174774	0.16965164496416424
k127_4269402	metabat.113	0.00903883690558199	0.3484352394205745	2.116806350576378	0.15294021581260367	0.22930604363897877
k127_4310910	metabat.113	0.0008613608148865829	0.14693550767312633	2.5445655066566735	0.01813029341250835	0.013622972777907244
k127_4383632	metabat.113	0.004383127184612738	0.18113081208115708	2.7923308323634544	0.02378463181877203	0.013326212581758833
k127_4406670	metabat.113	0.015755270601406482	0.2461424041772922	2.223703782411869	0.03849876244416274	0.0855957192173728
k127_4534662	metabat.113	0.013443770693103249	0.4551587241384542	3.2089016406873916	0.09816916698905141	0.21788917496074087
k127_4537929	metabat.113	0.025622758417512274	0.2714677896955161	2.6348165649509303	0.08308022226476065	0.15671178056229673
k127_4539283	metabat.113	0.038139748487003376	0.3586584889864743	2.353038420023766	0.12547705133748396	0.20536925423266827
k127_4654050	metabat.113	0.005517070535855834	0.4125589776336677	3.2685526586334044	0.039366189358760004	0.13102802547299935
k127_4729103	metabat.113	0.029275364404689558	0.3159897829567913	2.5771260795484867	0.09405156638827795	0.1427584520943375
k127_4745897	metabat.113	0.0	1.6885084468522045	1.0211106997757853	0.6162854048728511	1.533158360535418
k127_4749501	metabat.113	0.019963944962751053	0.31419683530948345	3.280436874422202	0.08088488254263175	0.14672272037496153
k127_4771746	metabat.113	0.023234935399029218	0.3409876107317571	2.3364586077725917	0.11247635659277921	0.16983082093165008
k127_4802680	metabat.113	0.006683723791461712	0.2210928567586541	2.450326821985218	0.046503720699242475	0.09551198916791688
k127_4827722	metabat.113	0.24848624014259774	0.7614510739066812	3.6465179187228554	0.3499425061944723	0.4365566455302483
k127_4902822	metabat.113	0.0029875045984673887	0.3435649729747622	2.8260229471862788	0.23379297143247255	0.13274139566208262
k127_5102659	metabat.113	0.007763150635433506	0.2525039203489904	2.6425800317824106	0.0409243451127588	0.059083275278453445
k127_5115868	metabat.113	0.03385475101547898	0.3570982797356919	2.2688202350194433	0.12493089365051531	0.17255205593784118
k127_5145584	metabat.113	0.037856262649192604	0.3784240128099214	2.5372921729610853	0.12659613914705697	0.20402543447652455
k127_5246027	metabat.113	0.01910258414786447	0.4144381246870962	2.329505978474563	0.13146872243275767	0.22740789823342572
k127_5325544	metabat.113	0.33916899833768266	0.6024562693172869	2.829248144240978	0.23531364577658137	0.37016075107877927
k127_5410819	metabat.113	0.025481015498606884	0.24451323540161335	1.9680660713989646	0.053170057172536304	0.1062177532251954
k127_5421961	metabat.113	0.0366678027906782	0.25521920164178835	2.333475451772654	0.06748795575051839	0.10763436321813027
k127_5488948	metabat.113	0.0398188569109595	0.4076456114847951	2.5771079264693797	0.1363520146927127	0.2546482445402563
k127_5750201	metabat.113	0.06878892887492977	0.39198317939268723	2.1588912389730632	0.13243788460277067	0.22677518309824138
k127_5753930	metabat.113	0.011895501886598252	0.3947674202103817	2.38313017415701	0.08411899276742651	0.20067708358413303
k127_5838471	metabat.113	0.5010721216319974	0.9100071304148744	1.2121234491673243	0.4544567404291889	0.649916028062988
k127_5887989	metabat.113	0.017597928547176515	0.31647249963106655	2.719579342328466	0.11612276232636402	0.12207482634769164
k127_5934650	metabat.113	0.0	0.2866561250539608	2.8669460385201075	0.05299335909734056	0.08205139461054367
k127_22792	metabat.179	0.14093607459777177	1.8237897948178297	0.723382049339827	15.740296665359281	0.3891534036322776
k127_26430	metabat.179	0.12988012692315157	1.6135063435866952	0.603069492044171	16.982323499371518	0.28786858876192656
k127_64248	metabat.179	0.2911726653360278	2.174121421173057	0.8964837606790026	17.604530967006987	0.5379646438782458
k127_67417	metabat.179	0.1638330076517189	1.7837587906154362	0.7155580722446561	15.835670790067962	0.3797298675923195
k127_104834	metabat.179	0.07572342859983947	1.6010246695804364	0.4990099915757611	16.69363097142444	0.2357283822235491
k127_137879	metabat.179	0.037550970208473304	1.1732256369446517	0.32985354942920064	17.548587285502595	0.14038996977413412
k127_453299	metabat.179	0.5898140921682241	2.7204360172840154	1.3040506417658055	16.411288865210157	0.9414185294154866
k127_525937	metabat.179	0.06160365321657206	1.8382109554618011	0.733118150767615	16.7485412369133	0.29832798586391207
k127_580656	metabat.179	0.161074472383791	1.9973350591603762	0.6391154561245523	19.67823280506856	0.29212401798971505
k127_676357	metabat.179	0.16133615161869325	1.669880755189549	0.5652687303167675	18.156155585332456	0.2956291478536567
k127_713037	metabat.179	0.09034475585000286	1.6585972529283661	0.5790711214645518	15.888765884420717	0.2820005758267655
k127_796303	metabat.179	0.21559097965509372	2.3582088728841493	1.025449285682388	17.50004885969504	0.6194505143414124
k127_853598	metabat.179	0.1552630127086701	1.5983783478125348	0.6104275401089256	17.35536526303249	0.3154616877547448
k127_854051	metabat.179	0.0890581662784001	1.4432797563797906	0.5254348237293661	17.59669199785285	0.19513382709004004
k127_859394	metabat.179	0.10653615850957976	1.6571491029055405	0.5465650078100597	16.620258434321194	0.29015868159635483
k127_961481	metabat.179	0.13378350884377685	1.5606402478129486	0.6057016885147042	18.06487228878891	0.2722522833457394
k127_1004749	metabat.179	0.1171886840303923	1.6911806284419422	0.6384135370657434	16.43556610984463	0.31841809121826103
k127_1054772	metabat.179	0.20636678662478927	1.9139543736199476	0.7352662651286248	16.828323095107738	0.40693101915626256
k127_1303888	metabat.179	0.19949770670860514	1.8703029943604899	0.7139727033359672	15.8069760935536	0.4177151726993162
k127_1761644	metabat.179	0.12357801868258898	1.3469605399806637	0.4220893443725031	17.732015951017154	0.22251975387045286
k127_1852719	metabat.179	0.06031706364496932	1.9245913803352261	0.6627568161483982	16.85778883776841	0.2657571545243779
k127_1968819	metabat.179	0.2038154140844923	2.111126895180143	0.8583562435276708	16.87765933949724	0.45291205181231453
k127_2103078	metabat.179	0.12657642658251064	1.6562440091412745	0.6430425722380605	15.910778181000406	0.3251035945050762
k127_2196141	metabat.179	0.14404351551223601	1.6884394873273079	0.629633497804264	16.83745249565952	0.3269233504248542
k127_2237853	metabat.179	0.15357300098325974	1.7528476835805993	0.637760026217887	16.852943026918346	0.3610787692268411
k127_2270236	metabat.179	0.1977095652701064	1.9223846755385394	0.7386064316843358	16.656336968583886	0.3870984792551745
k127_2425533	metabat.179	0.5797721515288501	3.081223631601668	1.5222203975016038	20.161400305473492	0.9858821655968927
k127_2427501	metabat.179	0.09879481447705478	1.4974905628890178	0.49806603146219053	16.787152443587132	0.26050505897744947
k127_2610720	metabat.179	0.3855952559299241	2.6587689621453583	1.2770872682653558	17.997341497141374	0.7357861104805735
k127_2612503	metabat.179	0.12245497863280015	1.6964732719777456	0.6258879124818273	15.962299056137782	0.29864154380701224
k127_2985758	metabat.179	0.17047311823736355	1.5913961959167686	0.6184633031270131	16.944403021537088	0.3181885220099198
k127_3363111	metabat.179	0.12562783935598995	1.5356596599192072	0.513804751048068	16.888132716317934	0.28265568795788554
k127_3450107	metabat.179	0.07102410567305317	1.5164458122949318	0.43122639418975606	17.61677132457964	0.22466426623129895
k127_3514032	metabat.179	0.1280810821831986	1.7575972708578427	0.6051328920360143	16.04491879250961	0.34298759575975596
k127_3763042	metabat.179	0.25889889303141655	2.269225225945883	0.9305570901630764	17.69351718857299	0.5492975238217248
k127_3785440	metabat.179	0.11499712043808594	1.4254623391346681	0.4487501665545008	18.22500358081327	0.2928071263657548
k127_4037824	metabat.179	0.2664548809392191	1.9476411015318669	0.7607652902477665	17.868282293915833	0.5337652071402966
k127_4052180	metabat.179	0.08042275152662576	1.7337717550061165	0.603214716677028	15.92205473089017	0.2665018546392409
k127_4056225	metabat.179	1.4732104792938674	5.870101977345417	3.224489084614043	20.127367185293366	2.528363275690558
k127_4735353	metabat.179	0.07566891209256815	1.3090069414657761	0.4488046257918222	16.389383658373013	0.1755588526422128
k127_4868079	metabat.179	0.1251153841876397	1.8434087796508718	0.6112988879060677	17.187170113394654	0.31863086267965046
k127_5231535	metabat.179	0.08393361459489766	1.579388618644173	0.45269543574711596	18.562282724952045	0.18399692086099873
k127_1594458	metabat.166	0.0022024668937606295	0.07957067178989964	0.04126194881049528	0.008802776837024136	2.4368883450400567
k127_1685403	metabat.166	0.01708547337882627	0.08298416827227427	0.06734792348743401	0.022092613886594642	2.3340021449603006
k127_2323725	metabat.166	0.005146358286410976	0.12656658800683526	0.11958643413137092	0.025615866416255153	2.375806137874339
k127_2441686	metabat.166	0.006291204939108333	0.07763980509279883	0.04327694059138616	0.013439762689130526	2.33125291370919
k127_2484300	metabat.166	0.01752160543699669	0.06325312421127544	0.04906777282655906	0.021883788888636038	2.1693002360979325
k127_2770012	metabat.166	0.018317546443157712	0.08593218796159782	0.05340030770679291	0.02951393304481572	2.285691824726933
k127_5404245	metabat.166	0.006476561063830762	0.06491677274940247	0.04500148310656305	0.017477045982996826	2.3912208703271047
k127_16829	metabat.151	0.10630718917904028	0.10526671475444203	0.06544185018118587	0.025899654233993766	5.875342352081
k127_29803	metabat.151	0.19171274947026312	0.20287892224537732	0.1394398516481967	0.0819825524036962	4.7378381232482045
k127_33969	metabat.151	0.4130715755946606	0.7419269084203718	1.3002566482324165	0.388403787228745	4.859672181889588
k127_52283	metabat.151	0.337926021971897	0.9883192908754136	0.7353388774450533	1.7882487748264142	2.055092354572666
k127_64707	metabat.151	0.10039759979083107	0.11490380835872192	0.047240362863108475	0.031141697131467385	4.957866211320807
k127_67766	metabat.151	0.03507592077835616	0.06824406982565652	0.012549828689392466	0.011881606935131727	4.715155565614295
k127_76910	metabat.151	0.49865158870915166	0.08090676258476849	0.0396100186117469	0.034927319530357936	4.996013894648338
k127_91220	metabat.151	0.09302696800775094	0.05190928236580821	0.09305873452949216	0.07362419799822499	4.616776760966605
k127_101498	metabat.151	0.10158605964934547	0.05593479463163891	0.17689570487256476	0.01475696652240786	4.668844177268191
k127_148569	metabat.151	0.4770412452268073	0.512731307486384	0.8520510740511293	0.45791038462619654	5.205201836688049
k127_150710	metabat.151	0.025012173536073684	0.44013416765163854	0.9105523969870245	0.3322834076491526	4.0869534251109965
k127_164825	metabat.151	0.17006969608355593	0.1033617078791774	0.28356924873240075	0.07452910632271226	5.120625180785751
k127_228336	metabat.151	0.08285418775092586	0.08523397277202119	0.026509546522771644	0.02645116640808956	4.793315482181005
k127_239384	metabat.151	0.128266438307921	0.08414786025490198	0.02636432188991464	0.017343183804818238	4.539249559535079
k127_251615	metabat.151	0.01826302993588641	0.24313404490368423	0.4195176581656604	0.17005851115808188	5.666014428816692
k127_264586	metabat.151	0.07127488160650115	0.9214113118446259	0.6173378122223713	1.605130669565229	1.9483818674368842
k127_283750	metabat.151	0.013487383898920291	0.8942584989166459	0.6570991064933442	1.702427055152556	1.7032803424142324
k127_291365	metabat.151	0.31265216920092104	0.17346768487703826	0.15280656889740982	0.10187982656816195	6.372337291143813
k127_351466	metabat.151	0.0567298774665176	0.0997413328221134	0.0874917902699738	0.04269668035184335	4.688788702148957
k127_353037	metabat.151	0.6518102642371495	0.2818030984893726	0.24017733864000276	0.09011066386270025	4.662836183108432
k127_390741	metabat.151	0.19054609621465723	0.14248761831730483	0.055651289516076424	0.03849876244416274	6.065257679118015
k127_392595	metabat.151	0.0951094985855147	0.11695535422439153	0.05910642557279923	0.024207636301816375	4.923828376747483
k127_408870	metabat.151	0.0427191350977928	0.08733723828136314	0.02847007906634115	0.011919088345021733	4.747597614227199
k127_409989	metabat.151	0.06922506093310019	0.08337206559981684	0.034006768194014304	0.02009003570104292	4.548012384194932
k127_412988	metabat.151	0.014239711699264267	0.06976117937337858	0.15210464983860097	0.0050278634123878735	3.6129042083843377
k127_413621	metabat.151	0.2200068167440692	0.0997585727033375	0.10264961132442323	0.04781021555826553	4.453485862848187
k127_429465	metabat.151	0.15480507404759117	0.13872932421044792	0.06409247130088958	0.0374760554028783	4.763762646043811
k127_449769	metabat.151	0.16576289200912303	0.12779061957374738	0.03085418345574358	0.018371245333229813	4.7276642878444
k127_507899	metabat.151	0.25747056054090844	0.8881469610226973	0.6571838208625108	1.7199041011355531	1.9228268950742176
k127_510725	metabat.151	0.12508267428327693	0.1038013248503923	0.06095198861535695	0.04921309118557716	4.629134303474143
k127_513965	metabat.151	0.20306308628414835	0.03902247115078276	0.05109486666018803	0.014023401785989183	4.172700324050935
k127_540677	metabat.151	0.20649762624224038	0.1654942398108854	0.12482662296696102	0.0712200332781375	4.940295768009228
